Index,Cancer,Drug,Gene,Raw P value,Link
15076,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SIGLECP3,0.07895567627,LINK
15077,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,GJA1,0.07895567627,LINK
15078,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,HSF2,0.07895567627,LINK
15079,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SERINC1,0.07895567627,LINK
15080,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,PKIB,0.07895567627,LINK
15081,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SL564P,0.07895567627,LINK
15082,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,FABP7,0.07895567627,LINK
15083,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SMPDL3A,0.07895567627,LINK
15084,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,TSHZ2,0.07904002207,LINK
15085,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SKP184,0.07904002207,LINK
15086,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZNF217,0.07904002207,LINK
15087,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,DOK5,0.07904002207,LINK
15088,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RNU4ATAC7P,0.07904002207,LINK
15089,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,HFM1,0.07915966203,LINK
15090,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,CDC7,0.07915966203,LINK
15091,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,TGFBR3,0.07915966203,LINK
15092,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RN7SL653P,0.07915966203,LINK
15093,Sarcoma (SARC),Gemcitabine,SOGA2,0.07918830991,LINK
15094,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,FBXL18,0.07921162442,LINK
15095,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,snoU13|ENSG00000238394.1,0.07921162442,LINK
15096,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MIR589,0.07921162442,LINK
15097,Sarcoma (SARC),Gemcitabine,USP25,0.07929081587,LINK
15098,Sarcoma (SARC),Gemcitabine,snoU13|ENSG00000238591.1,0.07929081587,LINK
15099,Sarcoma (SARC),Gemcitabine,LINC00478,0.07929081587,LINK
15100,Sarcoma (SARC),Gemcitabine,C21orf37,0.07929081587,LINK
15101,Sarcoma (SARC),Gemcitabine,RN7SL163P,0.07929081587,LINK
15102,Sarcoma (SARC),Gemcitabine,CXADR,0.07929081587,LINK
15103,Sarcoma (SARC),Gemcitabine,BTG3,0.07929081587,LINK
15104,Sarcoma (SARC),Gemcitabine,C21orf91,0.07929081587,LINK
15105,Sarcoma (SARC),Gemcitabine,CHODL,0.07929081587,LINK
15106,Sarcoma (SARC),Gemcitabine,TMPRSS15,0.07929081587,LINK
15107,Sarcoma (SARC),Gemcitabine,MIR548X,0.07929081587,LINK
15108,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,KLHL29,0.07932227591,LINK
15109,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ATAD2B,0.07932227591,LINK
15110,Sarcoma (SARC),Gemcitabine,MAF,0.0793367556,LINK
15111,Sarcoma (SARC),Gemcitabine,DYNLRB2,0.0793367556,LINK
15112,Sarcoma (SARC),Gemcitabine,CDYL2,0.0793367556,LINK
15113,Sarcoma (SARC),Gemcitabine,CMC2,0.0793367556,LINK
15114,Sarcoma (SARC),Gemcitabine,CENPN,0.0793367556,LINK
15115,Sarcoma (SARC),Gemcitabine,ATMIN,0.0793367556,LINK
15116,Sarcoma (SARC),Gemcitabine,C16orf46,0.0793367556,LINK
15117,Sarcoma (SARC),Gemcitabine,GCSH,0.0793367556,LINK
15118,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,CCND2,0.07941728072,LINK
15119,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SLC39A2,0.07946367717,LINK
15120,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,PPFIA3,0.07947286971,LINK
15121,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,HRC,0.07947286971,LINK
15122,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,TRPM4,0.07947286971,LINK
15123,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,CDON,0.07949304355,LINK
15124,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RN7SL351P,0.07949304355,LINK
15125,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SRPR,0.07949304355,LINK
15126,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,FOXRED1,0.07949304355,LINK
15127,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,TIRAP,0.07949304355,LINK
15128,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,snoU13|ENSG00000238855.1,0.07949304355,LINK
15129,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,DCPS,0.07949304355,LINK
15130,Sarcoma (SARC),Gemcitabine,EPB41,0.07953593362,LINK
15131,Sarcoma (SARC),Gemcitabine,TMEM200B,0.07953593362,LINK
15132,Sarcoma (SARC),Gemcitabine,SRSF4,0.07953593362,LINK
15133,Sarcoma (SARC),Gemcitabine,MECR,0.07953593362,LINK
15134,Sarcoma (SARC),Gemcitabine,PTPRU,0.07953593362,LINK
15135,Sarcoma (SARC),Gemcitabine,LAPTM5,0.07953593362,LINK
15136,Sarcoma (SARC),Gemcitabine,MATN1,0.07953593362,LINK
15137,Sarcoma (SARC),Gemcitabine,MIR4420,0.07953593362,LINK
15138,Sarcoma (SARC),Gemcitabine,snoU13|ENSG00000238552.1,0.07958568756,LINK
15139,Sarcoma (SARC),Gemcitabine,PTER,0.07958568756,LINK
15140,Sarcoma (SARC),Gemcitabine,C1QL3,0.07958568756,LINK
15141,Sarcoma (SARC),Gemcitabine,RSU1,0.07958568756,LINK
15142,Sarcoma (SARC),Gemcitabine,CUBN,0.07958568756,LINK
15143,Sarcoma (SARC),Gemcitabine,TRDMT1,0.07958568756,LINK
15144,Sarcoma (SARC),Gemcitabine,VIM,0.07958568756,LINK
15145,Sarcoma (SARC),Gemcitabine,ST8SIA6,0.07958568756,LINK
15146,Sarcoma (SARC),Gemcitabine,PTPLA,0.07958568756,LINK
15147,Sarcoma (SARC),Gemcitabine,C10orf112,0.07958568756,LINK
15148,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,NDUFA4,0.07959151225,LINK
15149,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,PHF14,0.07959151225,LINK
15150,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SEMA7A,0.0797079838,LINK
15151,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,UQCRFS1,0.07973079222,LINK
15152,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RN7SL340P,0.07973079222,LINK
15153,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,IL1RAPL1,0.07974777645,LINK
15154,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MIR4666B,0.07974777645,LINK
15155,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,DPP9,0.07982823349,LINK
15156,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MAPK10,0.07985686668,LINK
15157,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MIR21,0.07987028694,LINK
15158,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,GPR64,0.08004102384,LINK
15159,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,PHKA2,0.08004102384,LINK
15160,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SL48P,0.08004102384,LINK
15161,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,PDHA1,0.08004102384,LINK
15162,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MAP3K15,0.08004102384,LINK
15163,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MAP3K7,0.08005355041,LINK
15164,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MIR4643,0.08005355041,LINK
15165,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SL415P,0.08005355041,LINK
15166,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,U3|ENSG00000200492.1,0.08005355041,LINK
15167,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,U3|ENSG00000221455.1,0.08005355041,LINK
15168,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,EPHA7,0.08005355041,LINK
15169,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,UFL1,0.08005355041,LINK
15170,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,FHL5,0.08005355041,LINK
15171,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SEMA3B,0.08015052726,LINK
15172,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,LSMEM2,0.08015052726,LINK
15173,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,IFRD2,0.08015052726,LINK
15174,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,KCNQ3,0.08017455773,LINK
15175,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SCRIB,0.08020337722,LINK
15176,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MIR937,0.08020337722,LINK
15177,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,PUF60,0.08020337722,LINK
15178,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,NRBP2,0.08020337722,LINK
15179,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,EPPK1,0.08020337722,LINK
15180,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,PLEC,0.08020337722,LINK
15181,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MIR661,0.08020337722,LINK
15182,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,PARP10,0.08020337722,LINK
15183,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,GRINA,0.08020337722,LINK
15184,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SPATC1,0.08020337722,LINK
15185,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,OPLAH,0.08020337722,LINK
15186,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,EXOSC4,0.08020337722,LINK
15187,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,GPAA1,0.08020337722,LINK
15188,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CYC1,0.08020337722,LINK
15189,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SHARPIN,0.08020337722,LINK
15190,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,KIAA1875,0.08020337722,LINK
15191,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MAF1,0.08020337722,LINK
15192,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,FAM203A,0.08020337722,LINK
15193,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MROH1,0.08020337722,LINK
15194,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ADCK5,0.08020337722,LINK
15195,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ARHGAP39,0.08020337722,LINK
15196,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,BOP1,0.08020337722,LINK
15197,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,C8orf33,0.08020337722,LINK
15198,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,C8orf82,0.08020337722,LINK
15199,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,COMMD5,0.08020337722,LINK
15200,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CPSF1,0.08020337722,LINK
15201,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CYHR1,0.08020337722,LINK
15202,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,DGAT1,0.08020337722,LINK
15203,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,FAM203B,0.08020337722,LINK
15204,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,FBXL6,0.08020337722,LINK
15205,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,FOXH1,0.08020337722,LINK
15206,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,GPT,0.08020337722,LINK
15207,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,HSF1,0.08020337722,LINK
15208,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,KIFC2,0.08020337722,LINK
15209,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,LRRC14,0.08020337722,LINK
15210,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,LRRC24,0.08020337722,LINK
15211,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MFSD3,0.08020337722,LINK
15212,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MIR1234,0.08020337722,LINK
15213,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MIR939,0.08020337722,LINK
15214,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,PPP1R16A,0.08020337722,LINK
15215,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RECQL4,0.08020337722,LINK
15216,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SL395P,0.08020337722,LINK
15217,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RPL8,0.08020337722,LINK
15218,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SCRT1,0.08020337722,LINK
15219,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SCXA,0.08020337722,LINK
15220,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SCXB,0.08020337722,LINK
15221,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SLC39A4,0.08020337722,LINK
15222,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SLC52A2,0.08020337722,LINK
15223,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,TMEM249,0.08020337722,LINK
15224,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,TONSL,0.08020337722,LINK
15225,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,VPS28,0.08020337722,LINK
15226,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZNF16,0.08020337722,LINK
15227,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZNF250,0.08020337722,LINK
15228,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZNF251,0.08020337722,LINK
15229,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZNF252P,0.08020337722,LINK
15230,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZNF34,0.08020337722,LINK
15231,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZNF517,0.08020337722,LINK
15232,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,ZNF7,0.08020337722,LINK
15233,Sarcoma (SARC),Gemcitabine,LTA4H,0.08027632825,LINK
15234,Sarcoma (SARC),Gemcitabine,RN7SL88P,0.08027632825,LINK
15235,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SLC25A20,0.08032119063,LINK
15236,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,ARIH2OS,0.08032119063,LINK
15237,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,ARID1A,0.08033992569,LINK
15238,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RN7SL501P,0.08033992569,LINK
15239,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RNA5SP475,0.0803580582,LINK
15240,Sarcoma (SARC),Gemcitabine,KLF6,0.08037904431,LINK
15241,Sarcoma (SARC),Gemcitabine,LINC00702,0.08037904431,LINK
15242,Sarcoma (SARC),Gemcitabine,LINC00703,0.08037904431,LINK
15243,Sarcoma (SARC),Gemcitabine,LINC00704,0.08037904431,LINK
15244,Sarcoma (SARC),Gemcitabine,LINC00705,0.08037904431,LINK
15245,Sarcoma (SARC),Gemcitabine,AKR1E2,0.08037904431,LINK
15246,Sarcoma (SARC),Gemcitabine,AKR1C1,0.08037904431,LINK
15247,Sarcoma (SARC),Gemcitabine,U8|ENSG00000238840.1,0.08037904431,LINK
15248,Sarcoma (SARC),Gemcitabine,AKR1C2,0.08037904431,LINK
15249,Sarcoma (SARC),Gemcitabine,U8|ENSG00000239148.1,0.08037904431,LINK
15250,Sarcoma (SARC),Gemcitabine,AKR1C3,0.08037904431,LINK
15251,Sarcoma (SARC),Gemcitabine,U8|ENSG00000251740.1,0.08037904431,LINK
15252,Sarcoma (SARC),Gemcitabine,U8|ENSG00000239142.1,0.08037904431,LINK
15253,Sarcoma (SARC),Gemcitabine,AKR1CL1,0.08037904431,LINK
15254,Sarcoma (SARC),Gemcitabine,AKR1C4,0.08037904431,LINK
15255,Sarcoma (SARC),Gemcitabine,U8|ENSG00000251909.1,0.08037904431,LINK
15256,Sarcoma (SARC),Gemcitabine,AKR1C7P,0.08037904431,LINK
15257,Sarcoma (SARC),Gemcitabine,UCN3,0.08037904431,LINK
15258,Sarcoma (SARC),Gemcitabine,TUBAL3,0.08037904431,LINK
15259,Sarcoma (SARC),Gemcitabine,NET1,0.08037904431,LINK
15260,Sarcoma (SARC),Gemcitabine,CALML5,0.08037904431,LINK
15261,Sarcoma (SARC),Gemcitabine,CALML3,0.08037904431,LINK
15262,Sarcoma (SARC),Gemcitabine,ASB13,0.08037904431,LINK
15263,Sarcoma (SARC),Gemcitabine,RN7SL445P,0.08037904431,LINK
15264,Sarcoma (SARC),Gemcitabine,FAM208B,0.08037904431,LINK
15265,Sarcoma (SARC),Gemcitabine,GDI2,0.08037904431,LINK
15266,Sarcoma (SARC),Gemcitabine,ANKRD16,0.08037904431,LINK
15267,Sarcoma (SARC),Gemcitabine,FBXO18,0.08037904431,LINK
15268,Sarcoma (SARC),Gemcitabine,IL15RA,0.08037904431,LINK
15269,Sarcoma (SARC),Gemcitabine,IL2RA,0.08037904431,LINK
15270,Sarcoma (SARC),Gemcitabine,SNORA14,0.08037904431,LINK
15271,Sarcoma (SARC),Gemcitabine,RBM17,0.08037904431,LINK
15272,Sarcoma (SARC),Gemcitabine,PFKFB3,0.08037904431,LINK
15273,Sarcoma (SARC),Gemcitabine,RN7SKP78,0.08037904431,LINK
15274,Sarcoma (SARC),Gemcitabine,MIR3155A,0.08037904431,LINK
15275,Sarcoma (SARC),Gemcitabine,DKFZP667F0711,0.08037904431,LINK
15276,Sarcoma (SARC),Gemcitabine,PRKCQ,0.08037904431,LINK
15277,Sarcoma (SARC),Gemcitabine,ITIH5,0.08037904431,LINK
15278,Sarcoma (SARC),Gemcitabine,ITIH2,0.08037904431,LINK
15279,Sarcoma (SARC),Gemcitabine,KIN,0.08037904431,LINK
15280,Sarcoma (SARC),Gemcitabine,ATP5C1,0.08037904431,LINK
15281,Sarcoma (SARC),Gemcitabine,TAF3,0.08037904431,LINK
15282,Sarcoma (SARC),Gemcitabine,GATA3,0.08052350613,LINK
15283,Sarcoma (SARC),Gemcitabine,LINC00708,0.08052350613,LINK
15284,Sarcoma (SARC),Gemcitabine,RNA5SP299,0.08052350613,LINK
15285,Sarcoma (SARC),Gemcitabine,LINC00709,0.08052350613,LINK
15286,Sarcoma (SARC),Gemcitabine,C12orf63,0.08052420116,LINK
15287,Sarcoma (SARC),Gemcitabine,NEDD1,0.08052420116,LINK
15288,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,STK32A,0.08059625118,LINK
15289,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,DPYSL3,0.08059625118,LINK
15290,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,APBA3,0.08061237312,LINK
15291,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MRPL54,0.08061237312,LINK
15292,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RAX2,0.08061237312,LINK
15293,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MATK,0.08061237312,LINK
15294,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,ZFR2,0.08061237312,LINK
15295,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,LAPTM5,0.08064091575,LINK
15296,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MATN1,0.08064091575,LINK
15297,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MIR4420,0.08064091575,LINK
15298,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RN7SKP91,0.08064091575,LINK
15299,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SDC3,0.08064091575,LINK
15300,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SL292P,0.08071706462,LINK
15301,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SNORA31|ENSG00000253028.1,0.08071706462,LINK
15302,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,snoU13|ENSG00000238506.1,0.08071706462,LINK
15303,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,POM121L12,0.08071706462,LINK
15304,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SNORA18|ENSG00000252249.1,0.08074110382,LINK
15305,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MANEA,0.08074110382,LINK
15306,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,FUT9,0.08074110382,LINK
15307,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SL797P,0.08074110382,LINK
15308,Pancreatic adenocarcinoma (PAAD),Gemcitabine,CORO7,0.0809672687,LINK
15309,Pancreatic adenocarcinoma (PAAD),Gemcitabine,DNAJA3,0.0809672687,LINK
15310,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,ZNF99,0.08109660729,LINK
15311,Sarcoma (SARC),Gemcitabine,RN7SKP91,0.08111428539,LINK
15312,Sarcoma (SARC),Gemcitabine,SDC3,0.08111428539,LINK
15313,Sarcoma (SARC),Gemcitabine,PUM1,0.08111428539,LINK
15314,Sarcoma (SARC),Gemcitabine,SNORD103A,0.08111428539,LINK
15315,Sarcoma (SARC),Gemcitabine,SNORD103B,0.08111428539,LINK
15316,Sarcoma (SARC),Gemcitabine,SNORD85,0.08111428539,LINK
15317,Sarcoma (SARC),Gemcitabine,NKAIN1,0.08111428539,LINK
15318,Sarcoma (SARC),Gemcitabine,SNRNP40,0.08111428539,LINK
15319,Sarcoma (SARC),Gemcitabine,ZCCHC17,0.08111428539,LINK
15320,Sarcoma (SARC),Gemcitabine,FABP3,0.08111428539,LINK
15321,Sarcoma (SARC),Gemcitabine,SERINC2,0.08111428539,LINK
15322,Sarcoma (SARC),Gemcitabine,TINAGL1,0.08111428539,LINK
15323,Sarcoma (SARC),Gemcitabine,HCRTR1,0.08111428539,LINK
15324,Sarcoma (SARC),Gemcitabine,PEF1,0.08111428539,LINK
15325,Sarcoma (SARC),Gemcitabine,COL16A1,0.08111428539,LINK
15326,Sarcoma (SARC),Gemcitabine,BAI2,0.08111428539,LINK
15327,Sarcoma (SARC),Gemcitabine,MIR4254,0.08111428539,LINK
15328,Sarcoma (SARC),Gemcitabine,SPOCD1,0.08111428539,LINK
15329,Sarcoma (SARC),Gemcitabine,PTP4A2,0.08111428539,LINK
15330,Sarcoma (SARC),Gemcitabine,KHDRBS1,0.08111428539,LINK
15331,Sarcoma (SARC),Gemcitabine,TMEM39B,0.08111428539,LINK
15332,Sarcoma (SARC),Gemcitabine,MIR5585,0.08111428539,LINK
15333,Sarcoma (SARC),Gemcitabine,KPNA6,0.08111428539,LINK
15334,Sarcoma (SARC),Gemcitabine,TXLNA,0.08111428539,LINK
15335,Sarcoma (SARC),Gemcitabine,CCDC28B,0.08111428539,LINK
15336,Sarcoma (SARC),Gemcitabine,IQCC,0.08111428539,LINK
15337,Sarcoma (SARC),Gemcitabine,DCDC2B,0.08111428539,LINK
15338,Sarcoma (SARC),Gemcitabine,TMEM234,0.08111428539,LINK
15339,Sarcoma (SARC),Gemcitabine,EIF3I,0.08111428539,LINK
15340,Sarcoma (SARC),Gemcitabine,MTMR9LP,0.08111428539,LINK
15341,Sarcoma (SARC),Gemcitabine,FAM167B,0.08111428539,LINK
15342,Sarcoma (SARC),Gemcitabine,LCK,0.08111428539,LINK
15343,Sarcoma (SARC),Gemcitabine,HDAC1,0.08111428539,LINK
15344,Sarcoma (SARC),Gemcitabine,MARCKSL1,0.08111428539,LINK
15345,Sarcoma (SARC),Gemcitabine,TSSK3,0.08111428539,LINK
15346,Sarcoma (SARC),Gemcitabine,BSDC1,0.08111428539,LINK
15347,Sarcoma (SARC),Gemcitabine,FAM229A,0.08111428539,LINK
15348,Sarcoma (SARC),Gemcitabine,RN7SL122P,0.08111428539,LINK
15349,Sarcoma (SARC),Gemcitabine,ZBTB8B,0.08111428539,LINK
15350,Sarcoma (SARC),Gemcitabine,ZBTB8A,0.08111428539,LINK
15351,Sarcoma (SARC),Gemcitabine,ZBTB8OS,0.08111428539,LINK
15352,Sarcoma (SARC),Gemcitabine,RBBP4,0.08111428539,LINK
15353,Sarcoma (SARC),Gemcitabine,SYNC,0.08111428539,LINK
15354,Sarcoma (SARC),Gemcitabine,KIAA1522,0.08111428539,LINK
15355,Sarcoma (SARC),Gemcitabine,YARS,0.08111428539,LINK
15356,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,LINC00313,0.08119836204,LINK
15357,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,HSF2BP,0.08119836204,LINK
15358,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,HES1,0.08124954418,LINK
15359,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SL215P,0.08124954418,LINK
15360,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,C20orf203,0.08129453601,LINK
15361,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,MAPRE1,0.08129453601,LINK
15362,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,EFCAB8,0.08129453601,LINK
15363,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,SUN5,0.08129453601,LINK
15364,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,BPIFB2,0.08129453601,LINK
15365,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,CYP11A1,0.08130705427,LINK
15366,Sarcoma (SARC),Gemcitabine,PVRL2,0.08138784461,LINK
15367,Sarcoma (SARC),Gemcitabine,TOMM40,0.08138784461,LINK
15368,Sarcoma (SARC),Gemcitabine,APOE,0.08138784461,LINK
15369,Sarcoma (SARC),Gemcitabine,APOC1,0.08138784461,LINK
15370,Sarcoma (SARC),Gemcitabine,APOC1P1,0.08138784461,LINK
15371,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,COMMD7,0.08139532832,LINK
15372,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,DNMT3B,0.08139532832,LINK
15373,Ovarian serous cystadenocarcinoma (OV),Gemcitabine,RWDD3,0.08145056823,LINK
15374,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,TECRL,0.08149150071,LINK
15375,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CXorf23,0.08159610496,LINK
15376,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MAP7D2,0.08159610496,LINK
15377,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MIR23C,0.08159610496,LINK
15378,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,EIF1AX,0.08159610496,LINK
15379,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RPS6KA3,0.08159610496,LINK
15380,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,RN7SKP183,0.08159610496,LINK
15381,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,CNKSR2,0.08159610496,LINK
15382,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,KLHL34,0.08159610496,LINK
15383,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,SMPX,0.08159610496,LINK
15384,Bladder Urothelial Carcinoma (BLCA),Gemcitabine,MBTPS2,0.08159610496,LINK
